PT_CODE,TOTAL_VOLUME,Description,Latitude,Longitude,Direction
28109,3475,SMRT Ulu Pandan Depot,1.33327344230787,103.7593317971408,1.0
13171,3465,Gramercy Pk,1.29906809120339,103.82650703485064,2.0
49209,3457,Sg Buloh Wetland Reserve,1.44513667520796,103.72983812848103,1.0
98029,3448,Opp Blk 275,1.36438833297951,103.96545638898216,1.0
22051,3443,,,,
22541,3443,,,,
67421,3442,Cheng Lim Stn Exit B,1.39616692483827,103.89376724340975,1.0
28611,3441,Opp Blk 461,1.34927792310102,103.721067736574,1.0
83141,3422,Aft Lor G Telok Kurau,1.31763611995973,103.90845006395246,2.0
99029,3421,Aft Cranwell Rd,1.38664086819653,103.97959306203218,2.0
47581,3416,Opp Blk 521,1.43464494959345,103.79352674536877,1.0
22401,3412,,,,
21271,3412,Opp Assyakirin Mque,1.33465896770641,103.71947315443572,1.0
71051,3409,Aft Kim Chuan Rd,1.34151105876514,103.89189250385124,1.0
27209,3402,Halls 8 & 9,1.35150701703353,103.68569234331088,1.0
45259,3402,,,,
48019,3400,Mandai Camp 2,1.41047890324886,103.77547240613428,1.0
45241,3394,,,,
56011,3394,Bef adana at thomson,1.36865,103.828321,2.0
4251,3389,Opp High St Ctr,1.28973833297563,103.84888472198024,1.0
40399,3382,Blk 123B,1.35984,103.734244,2.0
51101,3382,Bef Thomson Flyover,1.32753637537789,103.83724817699014,2.0
75379,3366,Bef Tampines Ave 5,1.35943002306953,103.9309897702735,1.0
65611,3365,Nibong Stn Exit B,1.41138059190012,103.9003025582472,1.0
45041,3365,Thong Huat Bros Pte Ltd,1.40062703005588,103.7555616076716,1.0
66211,3363,,,,
54499,3355,Bef CTE,1.37700806651463,103.86055355422364,1.0
3239,3354,Shenton Way Ter,1.27464226961973,103.84756721372408,1.0
16201,3353,Barossa Gdns,1.28130063164133,103.78410758834184,1.0
62249,3347,Opp SBST Hougang Depot,1.34421563693504,103.89102556910234,2.0
76441,3346,OPP BLK 345,1.35219503409437,103.96105194447786,2.0
16149,3344,SDE3,1.29781833402646,103.76994027003138,1.0
41109,3344,Opp St. Margaret's Sec Sch,1.31944666701923,103.81052861101584,2.0
93129,3343,Bef Sekolah Indonesia,1.31135799079971,103.92481225868325,2.0
14211,3339,ISS Intl Sch,1.28161168409316,103.80521877469816,2.0
21029,3338,AFT CORP PL,1.32429728567538,103.72180766916205,1.0
77119,3336,Aft Pasir Ris Way,1.38222775917912,103.94657905489991,1.0
16209,3334,HORIZON RESIDENCES,1.28159092769912,103.78400650244838,2.0
77139,3334,Blk 582,1.37518089319612,103.94649798163483,1.0
28101,3332,Opp SMRT Ulu Pandan Depot,1.33312436803086,103.75905617435504,2.0
27529,3329,Opp Blk 987A,1.33629804819426,103.69406295180332,2.0
85059,3328,Bef Jln Chempaka Kuning,1.32950222197902,103.94906611097686,1.0
9139,3319,ORCHARD BLVD STN EXIT 1,1.303528,103.823585,1.0
24239,3318,,,,
57011,3318,Opp Springleaf Nature Pk,1.40015725353057,103.81717214668784,1.0
43121,3315,Aft Cashew Terr,1.37118669285497,103.76669327756966,1.0
10449,3313,Blk 44,1.28666552495266,103.8119537804698,2.0
68091,3312,Aft Baker St,1.40885699822728,103.8711692911676,1.0
1639,3311,Bef Beach Rd,1.29738750001468,103.85557583297624,1.0
43391,3306,Bt Batok CC,1.34989395166691,103.7477975366473,1.0
25541,3300,,,,
67029,3299,Aft Dedap Rd,1.38906690681702,103.86517736947856,1.0
67999,3287,Blk 461B,1.39506,103.871495,1.0
65081,3284,Opp Blk 199C,1.40092158845981,103.9053103856168,1.0
59701,3281,Opp SAFRA Yishun,1.42548192920513,103.84020205228327,2.0
12211,3272,Bef Mt Sinai Wk,1.31721336095462,103.7807071208858,1.0
82179,3267,Aft Rambutan Rd,1.31383213839694,103.90453211897776,1.0
10659,3267,Blk 1003,1.28362333298689,103.81472833301792,1.0
62061,3262,Aft Upp Paya Lebar Rd,1.34173536917551,103.881781583035,1.0
71041,3261,Opp Air Force Museum,1.34652497125332,103.89845248326446,1.0
47641,3258,,,,
98131,3258,Bef Loyang Way 1,1.3741140347487,103.97225879434563,1.0
7561,3254,Bef Waterloo St,1.29945446471936,103.85267983857251,2.0
40099,3252,Aft Dunkirk Ave,1.32185235205471,103.82344007494515,2.0
43671,3248,Opp Dunearn Sec Sch,1.36459985984635,103.743456828696,1.0
46309,3235,,,,
40309,3233,Opp Blk 451A,1.35367643079374,103.74299081028306,2.0
97301,3230,Aft Changi Nth St 1,1.35182434688859,103.96979848322832,1.0
58611,3227,Blk 115C,1.446533,103.82993,1.0
28361,3227,Jurong Lake,1.34418881822068,103.72748780602458,1.0
5319,3217,OCBC Ctr,1.284437,103.849114,2.0
43291,3213,Aft Jln Remaja,1.35796167034005,103.7613803711349,1.0
22149,3211,,,,
99021,3210,Bef Cranwell Rd,1.38667053181061,103.97916912424074,1.0
96351,3208,Bef Changi Sth St 1,1.33529647913206,103.97039204168856,1.0
20329,3200,,,,
98071,3196,Loyang Way 4/Soxal,1.37965443818622,103.97838930249064,1.0
64551,3194,Blk 836,1.370423,103.890741,1.0
40029,3192,Aft Makepeace Rd,1.31142305600915,103.84265999998344,2.0
7241,3186,Bef S'Goon Rd,1.31557142083242,103.85900616698896,2.0
46051,3180,Bef BKE,1.43897086088179,103.76640888181257,1.0
58499,3177,Blk 506A,1.45205869701978,103.82428769521944,1.0
64509,3175,Blk 941A,1.37423994629457,103.87882971768626,1.0
25719,3172,THE INDEX,1.289014,103.624893,1.0
27509,3170,Bef Yunnan Cres,1.34043647212319,103.69135819975956,2.0
97311,3167,Zuellig Pharma,1.35255805555221,103.97290111112584,1.0
24581,3165,Opp ESAB,1.3249613889807,103.666995833031,1.0
58429,3165,Bet Blks 415/416,1.45151629026328,103.81892529028816,2.0
30109,3165,Opp Blk 485A,1.373745,103.738354,1.0
11331,3163,Opp Dynasty Gdn II,1.32320918827361,103.7914466857562,2.0
53419,3159,,,,
40431,3157,Blk 237A,1.36142,103.73163,1.0
66081,3156,Opp S'pore Power Trg Inst,1.34302188357133,103.86962821126625,1.0
40271,3149,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845,1.0
75589,3141,OPP BLK 638A,1.364117,103.945427,1.0
62231,3138,BEF S'PORE GIRLS' HME,1.34771728070981,103.89029313192805,1.0
59739,3137,Opp Blk 512A,1.41416011900146,103.84214688104234,1.0
24651,3137,,,,
95011,3128,Aft Aircraft Flyover,1.34719486317101,103.98406055558527,1.0
42301,3124,Opp Hse No. 19,1.33874676722579,103.76866950533451,1.0
71021,3122,Opp Comfort Test Ctr,1.33655775095595,103.89468782549604,2.0
47061,3117,Aft Attap Valley Rd,1.45605441023441,103.79808423496016,2.0
28021,3116,OPP 8 @TRADEHUB 21,1.32615808379173,103.75545022241596,1.0
53081,3115,Opp Faber Gdn,1.36319303798878,103.82783467220467,2.0
44529,3110,Blk 410,1.38057038161005,103.7417695571546,1.0
93121,3105,Opp Sekolah Indonesia,1.31088501240237,103.92498850824488,1.0
21231,3105,Blk 203,1.34359535075913,103.7159904033882,1.0
68171,3101,Bef Yishun Ave 8,1.42704251041342,103.85535247743788,1.0
95909,3097,AFT SOMAPAH RD,1.33849391556302,103.96049907137146,1.0
76371,3093,,,,
83341,3093,Blk 102,1.32539968158209,103.91109803643086,1.0
15071,3078,Opp Lor Sarhad,1.28142472197061,103.78701416697068,1.0
59279,3077,Opp Ahmad Ibrahim Sec Sch,1.43670438744279,103.8288049642525,1.0
22161,3074,Aft Lok Yang Way,1.32551656861142,103.69643109025226,2.0
93159,3071,Cable Ski Pk,1.3077547570517,103.93132371442206,1.0
58571,3060,Gambas Ave,1.441805,103.8168685,1.0
43139,3055,Opp Bt Panjang Pr Sch,1.37322530507327,103.7702931122152,1.0
76451,3048,BLK 324,1.35220340979899,103.95928609997816,2.0
46381,3047,Opp W'Lands Ind Pk D St 1,1.42907427878851,103.76676266569542,1.0
67169,3046,Blk 101,1.38253470078472,103.89922222337448,1.0
41061,3046,Chinese High Sch,1.32705333303352,103.80572472199287,1.0
28351,3044,Opp Blk 350,1.343615278018,103.73105583301476,1.0
95079,3042,Opp Changi Beach CP 3,1.39019416668503,103.992520277795,1.0
46269,3037,Republic Poly,1.44217333334596,103.7858849999918,1.0
47829,3034,Sumitomo Bakelite S'pore,1.46054631909982,103.80617388921056,2.0
26369,3013,See Hup Seng,1.2984699944142,103.62308583345812,1.0
54529,3010,,,,
11321,3004,Opp Regent Villa,1.32123138902898,103.79010361098511,2.0
67099,3000,Blk 459B,1.3937,103.869287,1.0
30081,2997,Opp Hai Inn See Tp,1.37727684686882,103.73431312110678,2.0
67019,2996,Aft Begonia Rd,1.38976371710347,103.86253811109862,1.0
76169,2993,Blk 248,1.3524530559991,103.9474516670289,2.0
40331,2990,Blk 460D,1.353303,103.740304,1.0
25269,2984,Tuas Checkpt,1.34777150726774,103.63746924027154,1.0
11459,2976,Blk 50,1.30097055597804,103.7968519439962,1.0
12081,2972,Clementi N'hood Pk,1.326468056,103.77543,2.0
20259,2965,C'wealth Sec Sch,1.320135,103.745076,1.0
27149,2965,Juying Pr Sch,1.33906525108364,103.68875795867145,2.0
96119,2964,ITE Coll East Adm Blk,1.33373145315305,103.9537488312858,1.0
67081,2957,Aft Yio Chu Kang Rd,1.38990180700693,103.86883700264016,1.0
17351,2956,Aft Clementi Rd,1.29358000003179,103.76576444402885,2.0
21769,2956,Opp Blk 138B,1.32847554099899,103.7249037836336,1.0
23311,2956,,,,
46991,2954,,,,
55039,2946,NCS Hub,1.3891573228776,103.84383135324572,1.0
20251,2942,Bef Teban Gdns Rd,1.31975500989852,103.7444710207628,2.0
11451,2940,Blk 72,1.30034972200468,103.79707277801477,2.0
21141,2936,Aft Jln Buroh,1.31517431113868,103.71957368500225,1.0
28661,2936,Opp Jurong East Warehse,1.33665522766949,103.74951999566711,1.0
91071,2934,Bef Tg Katong Rd,1.30171305700998,103.89599084091456,2.0
60061,2933,Aft Infineon,1.32276521075674,103.87402134422793,1.0
22419,2926,Jurong West Sub-Stn,1.346532,103.703637,2.0
49119,2920,Blk 2,1.43218727065725,103.75568435534464,2.0
19029,2909,Opp SP SMA,1.3095609201372,103.78201879388226,2.0
64309,2907,Opp Blk 321,1.3670813438207,103.89926444088417,1.0
16181,2903,Ctrl Lib,1.29656572408064,103.7725424766424,1.0
84129,2899,Fujitec S'pore Ltd,1.31875790465263,103.93158674239623,1.0
23059,2896,Aft Kian Teck Rd,1.33071284667323,103.68813759846915,2.0
23041,2891,Opp Jurong Camp,1.33334088691759,103.69055967203332,1.0
47821,2886,Opp Sumitomo Bakelite S'pore,1.46077717684188,103.80582927631109,1.0
95901,2885,BEF SIMEI RD,1.33857587129254,103.96020709087524,2.0
70029,2877,Canossa Catholic Pr,1.32662552821417,103.88054354805392,1.0
21149,2876,Jurong Port Workshops,1.315633,103.719896,1.0
5431,2875,Aft Tanjong Pagar Rd,1.27408,103.8420461,1.0
83279,2870,Aft Carmen St,1.3188308339316,103.9251053082044,1.0
16131,2868,Opp Kent Ridge Ter,1.29487639088562,103.76935201010454,1.0
66141,2866,Bef Yio Chu Kang Rd,1.36311828855893,103.87239656838273,1.0
22289,2851,Bef Fan Yoong Rd,1.32926333300758,103.70284000001512,1.0
94079,2848,Bedok Camp 2,1.319557,103.955325,1.0
61069,2843,Potong Pasir Stn Exit A,1.33275975641149,103.8683809239276,1.0
82181,2842,Flora East,1.31422806856846,103.905891658307,2.0
59721,2841,Blk 816,1.41153711897875,103.83367988105842,2.0
94099,2837,Aft E.C. Sea Sports Club,1.31149001305165,103.95030071791084,1.0
63161,2833,Serangoon Swim Cplx,1.35717307747832,103.87530650239556,2.0
67459,2831,Aft Buangkok Dr,1.38288638899819,103.88911083301012,1.0
66201,2826,,,,
97331,2825,Bef Changi Prison Cplx,1.3556366037228,103.97509801681348,1.0
27189,2821,Opp PUB Sub-Stn,1.35607204234326,103.68903921690324,1.0
54161,2812,,,,
51111,2809,Opp Andrew Rd,1.34064833298154,103.83271333302343,2.0
23239,2806,Opp Keppel Logistics,1.309154,103.675189,1.0
47101,2803,Aft Senoko Ave,1.46653722200693,103.8090658329841,2.0
42049,2800,Hua Guan Gdns,1.33580349277905,103.7846322701164,2.0
61089,2786,Bet Blks 138/144,1.3330716590648,103.86530804883829,1.0
54601,2780,Townsville Pr Sch,1.35942138902131,103.85514583300495,1.0
1429,2777,Golden Mile Cplx,1.3032136089394,103.86501584807765,1.0
60079,2774,Bef Bendemeer Rd,1.32685601711017,103.86950969695144,1.0
24351,2771,,,,
59301,2769,,,,
53439,2765,,,,
19049,2765,Sch of Science & Tech,1.31266302174215,103.77479215922536,2.0
26259,2762,Aft Tuas Sth Ave 2,1.31751639387096,103.63011079068616,1.0
99031,2762,Opp Maranatha B-P Ch,1.38790615442763,103.98177807887794,1.0
23429,2761,,,,
58421,2753,Blk 353,1.4513061244853,103.81902919989244,1.0
81191,2751,AFT OLD AIRPORT RD,1.30913166702397,103.89180000002516,2.0
45351,2749,,,,
15079,2749,Aft Lor Sarhad,1.28077893732919,103.78682778221344,1.0
22069,2744,Opp Ceva Logistics,1.31365447950552,103.703794622055,1.0
44909,2736,Blk 184,1.37998945869065,103.76225836886368,1.0
43111,2734,Min Of Defence,1.37229972154626,103.76298146518724,1.0
54519,2732,,,,
51199,2729,Blk 131B,1.338775,103.842559,2.0
44489,2729,,,,
28221,2729,Opp Intl Business Pk,1.32761805004,103.74494173101616,1.0
81221,2728,Opp Blk 1015,1.31976331280568,103.89015111975267,1.0
21181,2718,Opp Blk 161,1.329915,103.720953,1.0
83181,2701,Aft Bethesda Frankel Ch,1.31662343088137,103.9175534248162,1.0
75619,2697,,,,
24089,2696,,,,
96179,2696,Modena Condo/Opp Blk 228,1.3426613811598,103.95530716615028,1.0
19041,2689,Opp Sch of Science & Tech,1.31235972197855,103.77552750001335,1.0
21329,2687,OPP UTOC ENGRG,1.32691548284142,103.70901792785014,1.0
78279,2687,,,,
20331,2682,,,,
12111,2681,Bef Clementi Rd,1.3191179107649,103.77222980786664,1.0
43799,2681,Blk 432A,1.360292,103.743215,1.0
51139,2680,Braddell View,1.34436688449065,103.84032264966956,1.0
30091,2671,Chengtai Nursery,1.37943055556701,103.7308563889232,2.0
58619,2669,Opp Blk 115C,1.44637,103.830152,2.0
10439,2665,OPP ENABLING VILLAGE,1.28747956947939,103.81418936580334,2.0
59029,2659,Aft Yishun Ave 1,1.40885843406387,103.82924769115782,2.0
67501,2654,Blk 117C,1.38354973187936,103.903650012666,1.0
59021,2649,Bef Yishun Ave 1,1.40922833847299,103.82908330455544,1.0
67511,2642,Blk 121E,1.38603041619808,103.9062452316184,1.0
53099,2636,Aft Ang Mo Kio Ave 1,1.36660638165473,103.828428661727,1.0
5629,2629,Opp Southpoint,1.273211389,103.84187,1.0
44481,2627,,,,
65389,2626,,,,
46319,2623,,,,
23211,2618,,,,
82171,2616,Bef Mangis Rd,1.31382614901728,103.9030699267992,2.0
12199,2611,Opp Village Twr,1.31547998901343,103.77820622498255,1.0
15201,2610,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152,1.0
90061,2597,Dunman High Sch,1.2981225,103.8824094,1.0
22329,2594,Opp Sam Mccoy Engrg,1.33024346855102,103.70501590196446,1.0
47109,2592,Maxsteel Enterprise,1.46608416701086,103.80861861101393,1.0
58491,2587,Opp Blk 507A,1.45272174340224,103.82431343665893,1.0
2141,2584,Suntec Twr Two,1.29576571603037,103.85933814632858,1.0
14109,2583,Keppel DP Blk 517,1.26804601553507,103.8272249050558,2.0
45019,2577,Aft Yew Tee Flyover,1.38829923721056,103.75553944051408,1.0
22159,2561,,,,
45591,2556,,,,
96361,2555,Aft Akzonobel,1.33649110063455,103.96643704167045,2.0
53091,2555,Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758,2.0
32081,2555,Sg Gedong Camp,1.41744631606558,103.70120361125711,1.0
58131,2553,Aft Assyafaah Mque,1.4562533329966,103.82045999997707,1.0
56269,2553,BEF Ang mo kio avenue 2,1.36741835425889,103.83233403239235,1.0
77161,2552,Blk 741,1.37752492323898,103.93657565115056,1.0
68239,2550,Seletar Airport,1.41360008537368,103.87287372479015,1.0
22191,2546,Soon Lee Depot,1.33130584013018,103.69832754842358,1.0
43309,2545,Hillbrooks,1.35871024095534,103.7619941010074,1.0
70349,2540,Bef Lor Bakar Batu,1.32598493140196,103.8744746944284,1.0
18109,2538,Opp PSB Science Pk Bldg,1.29403436577434,103.7867259978904,2.0
21041,2536,Aft Jln Terusan,1.3209197220107,103.72012027797446,1.0
43741,2528,Bt View Sec Sch,1.34650419288551,103.75185667801937,1.0
18329,2516,University Health Ctr,1.2989244439988,103.77611416701257,1.0
29139,2515,Opp Foh Foh Pte Ltd,1.30295846509397,103.75137448307608,1.0
43267,2514,Hillview Hts,1.36131333302001,103.76453111102046,1.0
45031,2511,Yew Tee Ind Est,1.39623361717149,103.75421868895825,1.0
22539,2497,Jurong West Pr Sch,1.33919523713654,103.69838678279568,1.0
7571,2495,SUNSHINE PLAZA,1.30063444632288,103.851140093146,2.0
44999,2491,Bef Yew Tee Flyover,1.391239722,103.7545111,1.0
57059,2488,Opp Sembawang Air Base,1.41472777811863,103.82356549744377,1.0
46301,2478,,,,
67331,2477,Blk 200B,1.38676807101072,103.89252149146468,2.0
24269,2476,,,,
24041,2474,Opp Pasir Laba Camp,1.33035313055333,103.67499316670492,1.0
46901,2474,Blk 15,1.4479841829065,103.80951476110356,1.0
70341,2474,Tannery Blk,1.32626471325242,103.87490379761162,1.0
46311,2470,,,,
58449,2465,,,,
21501,2464,,,,
51049,2464,SLF Cplx,1.3338213150365,103.83795811295674,1.0
19021,2461,SP SMA,1.30965490194051,103.7812018067838,1.0
70079,2458,Aft Regent Motors,1.33372166698373,103.89851833301576,2.0
99039,2458,St. George Chapel,1.38768581439487,103.98202131073424,2.0
43301,2453,Opp Hillbrooks,1.35900254167529,103.76206438472948,1.0
83239,2444,Opp Cheviot Hill,1.3169597007985,103.92246139079548,1.0
20289,2441,The Japanese Sec Sch,1.31248801817062,103.75503415636196,2.0
42131,2437,Aft Lantana Ave,1.32858335781449,103.79421797943384,2.0
14521,2434,Village Hotel,1.256432,103.820911,1.0
11301,2430,Hse No. 578,1.31803972093441,103.78790067716272,2.0
71141,2426,Blk 3023,1.32917333299413,103.89706805602556,1.0
28369,2426,Opp Jurong Lake,1.34449722197147,103.72747138899736,1.0
46721,2425,Bef W'Lands Ind Pk E7,1.45248916519346,103.80178758846796,1.0
47091,2413,Bef Senoko Cres,1.4645966256977,103.80602561139148,2.0
76431,2409,BLK 333,1.353726389,103.9612131,2.0
21239,2403,Opp Blk 203,1.34450482589547,103.71633035405124,1.0
77379,2401,Blk 586,1.374679,103.948026,2.0
40079,2400,Bef Swiss Cottage Est,1.3197216415795,103.8299145659947,2.0
47099,2399,MASTERDON,1.46400708429355,103.80529911397456,1.0
12141,2397,Opp Henry Pk,1.31574389841394,103.78239154819084,1.0
25549,2394,,,,
14101,2392,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972,1.0
32031,2386,Opp Ama Keng Rd,1.40270299424992,103.70078174769526,1.0
67291,2384,Renjong Stn Exit B,1.38717956363215,103.88971793853818,2.0
97061,2384,Changi Baptist Ch,1.36590356071338,103.975349664689,2.0
97141,2380,Aft Upp Changi Rd Nth,1.35231360645922,103.96793511086432,1.0
71149,2376,Blk 3024,1.32886553888796,103.89713767691656,2.0
32039,2375,Aft Ama Keng Rd,1.40251788786303,103.70081478116067,1.0
45339,2372,,,,
62109,2366,Aft Upp Serangoon Rd,1.34374111656683,103.87380734555012,1.0
66599,2365,,,,
20151,2363,Opp Blk 411,1.31829668687275,103.74631047251556,2.0
75409,2362,THE SANTORINI,1.35220181029011,103.92724068972524,2.0
59729,2357,Opp Blk 816,1.41113811897325,103.83350299996852,1.0
10431,2356,ENABLING VILLAGE,1.287195,103.813984,1.0
72159,2353,OPP AUTOBAY @ KAKI BT,1.340359,103.912709,2.0
67651,2353,Bef Sengkang West Rd,1.389341,103.871222,1.0
24259,2351,,,,
11561,2347,Blk 166,1.29107396045212,103.80247592924285,1.0
96029,2347,Expo Halls 1/2/3,1.33371794723789,103.95679798964366,1.0
66399,2347,Opp Lor Chuan Stn Exit B,1.35148729748638,103.8632462430678,1.0
63169,2346,Opp Serangoon Swim Cplx,1.35703664863271,103.87567788589342,1.0
19079,2343,Dover Ct Intl Sch,1.30607,103.780131,1.0
56199,2343,Aft Thomson Hills Dr,1.37892333298882,103.83003638899947,1.0
10459,2343,Blk 72,1.28754723360397,103.81639920301684,1.0
13179,2336,Cliveden At Grange,1.29925749997453,103.82665250000116,1.0
30099,2331,Opp Chengtai Nursery,1.37972159795466,103.73122812228895,1.0
43749,2318,Opp Bt View Sec Sch,1.34661217154358,103.75163638787583,1.0
10441,2317,Opp Blk 44,1.28656898930199,103.8116061687213,1.0
12169,2316,Pandan Valley,1.31916549240365,103.77724170687917,1.0
68051,2314,Bef TPE,1.39955011852479,103.87232065200855,1.0
64519,2313,Blk 943,1.37380837246167,103.88110955631063,1.0
40249,2313,St. Joseph'S Instn,1.3249247219882,103.82735055603024,1.0
25791,2308,BEF TUAS STH AVE 10,1.28202,103.636126,1.0
57051,2308,Aft Sembawang Air Base,1.415206,103.8233905,2.0
75501,2307,Blk 604A,1.361552,103.934734,1.0
44011,2305,Opp The Linear,1.37448606693865,103.76257120089846,1.0
3411,2299,Opp Marina Sth Pier Stn,1.27159299884076,103.86300900488229,1.0
83371,2298,Aft Jln Paras,1.32624566683557,103.91537946119738,1.0
21169,2296,Opp Blk 216B,1.35074356093462,103.71275812568066,2.0
28421,2294,,,,
25711,2294,OPP THE INDEX,1.288627,103.625073,1.0
40311,2290,Blk 439C,1.35730456918268,103.73890781029746,1.0
17311,2287,Opp Blk 801C,1.30101698629873,103.76229444678326,2.0
93119,2285,Aft Elite Pk Ave,1.31431984916508,103.92298221289045,1.0
91079,2275,Aft Tg Katong Rd,1.3013063985688,103.8952666584497,1.0
96319,2275,Yusen Logistics,1.33311988623192,103.96095897791456,2.0
46729,2272,Aft W'Lands Ind Pk E7,1.4521571470745,103.80223070821164,2.0
20241,2272,Opp Blk 54,1.32116277513743,103.73638362986378,1.0
49109,2257,Kranji Wtr Reclam Plt,1.42885154471804,103.75622617449282,2.0
14529,2248,Opp Village Hotel,1.253226,103.821217,2.0
13209,2245,Opp British High Comsn,1.3040310710651,103.82205605505206,1.0
54641,2241,,,,
66251,2235,,,,
97149,2233,Aft VICOM,1.35180572395974,103.96795596081698,1.0
11339,2231,Dynasty Lodge,1.32398638897489,103.79204722198944,1.0
29149,2231,Senkee Logistics Hub,1.30169278947484,103.7484455108314,1.0
29089,2227,Swanson Plastics,1.30146754204298,103.75270485878043,1.0
28269,2222,Blk 118,1.33653242651923,103.73499280022456,1.0
83189,2222,Bef Bethesda Frankel Ch,1.31683972198045,103.91749277802164,2.0
48081,2221,Opp Upp Seletar Resvr,1.40542137548827,103.80892543786544,1.0
29071,2220,Gas Svc Intl,1.30422665161292,103.75179382878862,1.0
67711,2219,Bef Sengkang Fire Stn,1.38013294516415,103.8947798896038,1.0
93111,2218,Bef Elite Pk Ave,1.31451280258696,103.92278173877762,1.0
73041,2208,ST Aero,1.35049911274132,103.89882183551578,1.0
1109,2207,Queen St Ter,1.30358577565355,103.85650372998224,1.0
70071,2203,Cycle & Carriage,1.33377161253401,103.89841293744438,1.0
54491,2200,Aft CTE,1.37717165299187,103.86010323265268,2.0
48011,2199,Opp Mandai Camp 2,1.41053605692452,103.77449402303928,1.0
52241,2196,Bef Caldecott Stn/Savh,1.33804611111505,103.8389949999753,1.0
28699,2188,Opp Uni-Tech Ctr,1.33566850623054,103.75723501585756,1.0
43289,2187,Mont Botanik Residence,1.35736881542526,103.76144116190218,1.0
42201,2186,Bef Toh Tuck Rise,1.33939353535638,103.76383096590918,1.0
66231,2182,,,,
16141,2179,Tentera Diraja Mque,1.29786833526113,103.769595236506,1.0
83209,2179,Aft Frankel Terr,1.31870305598811,103.91459583301028,2.0
22531,2177,Opp Jurong West Pr Sch,1.33922673310366,103.6981437537688,2.0
67641,2177,,,,
22229,2162,Bef Pioneer Rd Nth,1.32764334311,103.6988746838078,1.0
45581,2161,,,,
58441,2160,,,,
25111,2159,Aft Tuas Ave 10,1.33239888543698,103.64981610844488,2.0
80301,2154,Bef Blk 19,1.31643329020681,103.87348616263844,1.0
24381,2153,,,,
52029,2151,Blk 1004,1.34359918269745,103.84736537931644,1.0
57061,2151,Dieppe Barracks,1.419905,103.8245465,2.0
43961,2133,AFT DAIRY FARM HTS,1.364838889,103.7729861,1.0
10451,2127,Opp Blk 71,1.28762380319765,103.8172559639682,1.0
55041,2127,Aft AMK St 64/Apple SG,1.39122406741106,103.84602799523668,2.0
45201,2123,Opp Police Tactical Trg Camp,1.41047253271791,103.76582403754684,1.0
40441,2122,Blk 238,1.36187,103.73349,1.0
68059,2118,Aft TPE,1.39978638898633,103.87243527803194,1.0
51119,2107,Bef Andrew Rd,1.34014305601694,103.83257583298696,1.0
48071,2104,Mandai Crematorium,1.41176331480418,103.80578610823426,1.0
54051,2101,Bef Ang Mo Kio Ave 5,1.376558,103.844964,2.0
21629,2098,,,,
43399,2095,Opp Blk 120,1.35066714575721,103.74808875836682,1.0
44019,2094,The Linear,1.37651095528157,103.7625299525816,2.0
40439,2092,Opposite Blk 236A,1.3611,103.731,1.0
21519,2092,Amoy Canning,1.33295908040191,103.71129155158584,1.0
92191,2090,Opp CP C3,1.30244833118536,103.91471180502236,1.0
90019,2087,Pk Shore Condo,1.29697091533768,103.86961360282372,1.0
45099,2081,Aft Jln Bumbong,1.41341731294698,103.75591307485898,1.0
11289,2078,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946,2.0
64219,2077,Aft Defu Ave 2,1.36194642289744,103.8983671978148,1.0
58451,2061,Aft Heavy Veh Pk,1.46002660309429,103.81537241523831,1.0
96249,2060,Builders Ctr,1.32823969887083,103.96653156328908,1.0
75611,2059,,,,
72151,2056,AUTOBAY @ KAKI BT,1.34084789558521,103.91301810001244,1.0
65709,2056,Before SIT Punggol,1.411316,103.910496,1.0
97201,2055,Opp Changi Chapel Museum,1.36265900778926,103.97370278833512,2.0
59011,2040,Bef Sg Seletar Bridge,1.401439,103.827464,1.0
23301,2037,,,,
41169,2034,Bef Kheam Hock Rd,1.33507722199373,103.82011297432192,1.0
59019,2028,Aft Sg Seletar Bridge,1.403681,103.82751,2.0
58179,2022,Opp Sembawang Corp Industries,1.45855645310428,103.82350997035716,2.0
48021,2018,Aft Mandai Lake Rd,1.41091935719422,103.7794566466511,1.0
12149,2015,Henry Pk,1.31576900455367,103.78266099158458,1.0
83063,2013,The Buddhist Union,1.32120137837522,103.91485250081531,2.0
16109,2000,The Alpha,1.28911169277414,103.77950843257454,1.0
11449,1993,Blk 37B,1.29840527801842,103.79760333302292,1.0
41151,1988,Aft Sime Rd,1.33799972901638,103.81931795640678,2.0
52011,1986,Opp Raffles Girls' Sch,1.34504127313408,103.84263401771712,2.0
82229,1986,Kg Ubi CC,1.31753161766428,103.90052963468462,2.0
59541,1985,Sree Maha Mariamman Tp,1.42363018656288,103.83018072233916,2.0
43969,1974,BEF DAIRY FARM HTS,1.36463,103.7725931,1.0
25119,1974,Bef Tuas Ave 10,1.33212638903277,103.64991694402984,1.0
93101,1970,Aft Coldstream Ave,1.31261779524488,103.91989561129016,1.0
45171,1965,Sri Arasakesari Sivan Tp,1.40600808717869,103.75535627770704,1.0
58399,1964,Opp Blk 303,1.44399912458783,103.822564665947,2.0
21409,1964,,,,
